leitura,segundo,minuto,intensidadeMinuto
1,582,10,True
1,582,10,True
1,583,10,True
1,583,10,True
1,583,10,True
1,584,10,True
1,584,10,True
1,584,10,True
1,585,10,True
1,585,10,True
1,585,10,True
1,586,10,True
1,586,10,True
1,586,10,True
1,587,10,True
1,587,10,True
1,587,10,True
1,588,10,True
1,588,10,True
1,588,10,True
1,589,10,True
1,589,10,True
1,589,10,True
1,590,10,True
1,590,10,True
1,590,10,True
1,591,10,True
1,591,10,True
1,591,10,True
1,592,10,True
1,592,10,True
1,592,10,True
1,593,10,True
1,593,10,True
1,593,10,True
1,594,10,True
1,594,10,True
1,594,10,True
1,595,10,True
1,595,10,True
1,595,10,True
1,596,10,True
1,596,10,True
0,596,10,True
1,597,10,True
1,597,10,True
1,597,10,True
1,598,10,True
1,598,10,True
1,598,10,True
1,599,10,True
1,599,10,True
1,599,10,True
1,600,10,True
1,600,10,True
1,600,10,True
1,601,11,True
1,601,11,True
1,601,11,True
1,602,11,True
1,602,11,True
1,602,11,True
1,603,11,True
0,603,11,True
1,603,11,True
1,604,11,True
1,604,11,True
1,604,11,True
1,605,11,True
1,605,11,True
1,605,11,True
1,606,11,True
1,606,11,True
1,606,11,True
1,607,11,True
1,607,11,True
1,607,11,True
1,608,11,True
1,608,11,True
1,608,11,True
1,609,11,True
1,609,11,True
1,609,11,True
1,610,11,True
1,610,11,True
1,610,11,True
1,611,11,True
1,611,11,True
1,611,11,True
1,612,11,True
1,612,11,True
1,612,11,True
1,613,11,True
1,613,11,True
1,613,11,True
1,614,11,True
1,614,11,True
1,614,11,True
1,615,11,True
0,615,11,True
1,615,11,True
1,616,11,True
1,616,11,True
1,616,11,True
1,617,11,True
1,617,11,True
1,617,11,True
0,618,11,True
0,618,11,True
1,618,11,True
1,619,11,True
1,619,11,True
1,619,11,True
1,620,11,True
0,620,11,True
1,620,11,True
1,621,11,True
1,621,11,True
1,621,11,True
1,622,11,True
1,622,11,True
1,622,11,True
1,623,11,True
1,623,11,True
1,623,11,True
1,624,11,True
1,624,11,True
1,624,11,True
1,625,11,True
1,625,11,True
1,625,11,True
1,626,11,True
0,626,11,True
1,626,11,True
1,627,11,True
1,627,11,True
1,627,11,True
1,628,11,True
1,628,11,True
1,628,11,True
1,629,11,True
1,629,11,True
1,629,11,True
1,630,11,True
1,630,11,True
1,630,11,True
1,631,11,True
1,631,11,True
1,631,11,True
1,632,11,True
1,632,11,True
1,632,11,True
1,633,11,True
1,633,11,True
1,633,11,True
1,634,11,True
1,634,11,True
1,634,11,True
1,635,11,True
1,635,11,True
1,635,11,True
1,636,11,True
1,636,11,True
1,636,11,True
1,637,11,True
1,637,11,True
1,637,11,True
1,638,11,True
1,638,11,True
1,638,11,True
1,639,11,True
1,639,11,True
1,639,11,True
1,640,11,True
1,640,11,True
1,640,11,True
1,641,11,True
1,641,11,True
1,641,11,True
1,642,11,True
0,642,11,True
0,642,11,True
0,643,11,True
0,643,11,True
1,643,11,True
1,644,11,True
1,644,11,True
0,644,11,True
1,645,11,True
1,645,11,True
1,645,11,True
1,646,11,True
1,646,11,True
1,646,11,True
1,647,11,True
1,647,11,True
1,647,11,True
1,648,11,True
1,648,11,True
0,648,11,True
0,649,11,True
0,649,11,True
1,649,11,True
0,650,11,True
1,650,11,True
1,650,11,True
1,651,11,True
1,651,11,True
1,651,11,True
1,652,11,True
1,652,11,True
1,652,11,True
1,653,11,True
1,653,11,True
1,653,11,True
0,654,11,True
1,654,11,True
1,654,11,True
1,655,11,True
1,655,11,True
1,655,11,True
1,656,11,True
1,656,11,True
1,656,11,True
1,657,11,True
1,657,11,True
1,657,11,True
1,658,11,True
1,658,11,True
1,658,11,True
1,659,11,True
1,659,11,True
1,659,11,True
1,660,11,True
1,660,11,True
1,660,11,True
1,661,12,True
1,661,12,True
1,661,12,True
1,662,12,True
1,662,12,True
1,662,12,True
1,663,12,True
1,663,12,True
1,663,12,True
1,664,12,True
1,664,12,True
1,664,12,True
1,665,12,True
1,665,12,True
1,665,12,True
1,666,12,True
0,666,12,True
1,666,12,True
1,667,12,True
1,667,12,True
1,667,12,True
1,668,12,True
1,668,12,True
1,668,12,True
1,669,12,True
0,669,12,True
1,669,12,True
1,670,12,True
1,670,12,True
0,670,12,True
1,671,12,True
0,671,12,True
0,671,12,True
1,672,12,True
0,672,12,True
1,672,12,True
1,673,12,True
1,673,12,True
1,673,12,True
1,674,12,True
1,674,12,True
1,674,12,True
1,675,12,True
1,675,12,True
1,675,12,True
1,676,12,True
1,676,12,True
1,676,12,True
1,677,12,True
1,677,12,True
1,677,12,True
1,678,12,True
1,678,12,True
0,678,12,True
1,679,12,True
1,679,12,True
1,679,12,True
1,680,12,True
1,680,12,True
1,680,12,True
1,681,12,True
1,681,12,True
1,681,12,True
1,682,12,True
1,682,12,True
1,682,12,True
1,683,12,True
1,683,12,True
1,683,12,True
1,684,12,True
1,684,12,True
0,684,12,True
1,685,12,True
1,685,12,True
1,685,12,True
1,686,12,True
1,686,12,True
1,686,12,True
1,687,12,True
1,687,12,True
1,687,12,True
1,688,12,True
1,688,12,True
1,688,12,True
1,689,12,True
1,689,12,True
1,689,12,True
1,690,12,True
1,690,12,True
1,690,12,True
1,691,12,True
1,691,12,True
1,691,12,True
1,692,12,True
1,692,12,True
1,692,12,True
1,693,12,True
1,693,12,True
1,693,12,True
0,694,12,True
1,694,12,True
1,694,12,True
1,695,12,True
1,695,12,True
1,695,12,True
1,696,12,True
1,696,12,True
1,696,12,True
1,697,12,True
1,697,12,True
1,697,12,True
1,698,12,True
1,698,12,True
1,698,12,True
1,699,12,True
1,699,12,True
1,699,12,True
1,700,12,True
1,700,12,True
1,700,12,True
1,701,12,True
1,701,12,True
1,701,12,True
1,702,12,True
1,702,12,True
1,702,12,True
0,703,12,True
1,703,12,True
1,703,12,True
0,704,12,True
1,704,12,True
1,704,12,True
1,705,12,True
1,705,12,True
1,705,12,True
